Datetime,Sei,Fin,Right,Humpback,Other,Duration,Latitude,Longitude
3/10/2020 1:20,0,0,0,0,37,841,40.9622,-71.3002
3/10/2020 1:35,0,0,0,1,35,900,40.9628,-71.3001
3/10/2020 1:50,0,0,0,0,47,900,40.9634,-71.3
3/10/2020 2:05,0,1,0,0,66,900,40.964,-71.2999
3/10/2020 2:20,0,7,0,0,63,900,40.9646,-71.2998
3/10/2020 2:35,0,10,0,1,89,900,40.9651,-71.2997
3/10/2020 2:50,0,4,0,1,70,900,40.9657,-71.2996
3/10/2020 3:05,0,0,1,0,117,900,40.9663,-71.2995
3/10/2020 3:09,0,3,0,0,29,209,40.9669,-71.2994
3/10/2020 3:28,0,0,0,0,0,0,40.9663,-71.2985
3/10/2020 3:35,0,21,2,0,42,423,40.9663,-71.2985
3/10/2020 3:50,0,34,0,0,89,900,40.9672,-71.2989
3/10/2020 4:05,0,7,0,0,42,900,40.9686,-71.2998
3/10/2020 4:20,0,18,0,0,70,900,40.9699,-71.3007
3/10/2020 4:35,0,16,0,0,92,900,40.9713,-71.3016
3/10/2020 4:50,0,18,0,0,71,900,40.9726,-71.3025
3/10/2020 5:05,0,24,0,0,90,900,40.974,-71.3034
3/10/2020 5:20,0,15,0,0,105,900,40.9753,-71.3043
3/10/2020 5:29,0,5,0,0,45,538,40.9767,-71.3052
3/10/2020 5:47,0,0,0,0,0,0,40.977,-71.305
3/10/2020 5:50,0,0,1,0,27,218,40.977,-71.305
3/10/2020 6:05,0,20,0,0,91,900,40.9776,-71.3041
3/10/2020 6:20,0,17,0,0,141,900,40.9805,-71.3047
3/10/2020 6:35,0,27,0,0,98,900,40.9834,-71.3053
3/10/2020 6:50,0,16,0,0,66,900,40.9863,-71.3058
3/10/2020 7:05,0,11,0,0,76,900,40.9892,-71.3064
3/10/2020 7:20,0,23,0,1,65,900,40.9921,-71.307
3/10/2020 7:35,0,21,0,0,87,900,40.995,-71.3076
3/10/2020 7:47,0,18,0,0,62,712,40.9979,-71.3082
3/10/2020 8:06,0,0,0,0,0,0,41.0009,-71.3056
3/10/2020 8:20,0,18,0,0,64,880,41.0009,-71.3056
3/10/2020 8:35,0,24,0,0,107,900,41.0039,-71.3052
3/10/2020 8:50,0,26,0,0,110,900,41.0068,-71.3048
3/10/2020 9:05,0,15,0,0,69,900,41.0098,-71.3044
3/10/2020 9:20,0,1,0,0,52,900,41.0128,-71.304
3/10/2020 9:35,0,5,0,0,64,900,41.0157,-71.3036
3/10/2020 9:50,0,9,0,0,69,900,41.0187,-71.3032
3/10/2020 10:05,0,18,0,0,110,900,41.0217,-71.3028
3/10/2020 10:07,0,1,0,0,24,103,41.024,-71.3024
3/10/2020 10:25,0,0,0,0,0,0,41.0248,-71.2988
3/10/2020 10:35,0,6,0,0,63,635,41.0248,-71.2988
3/10/2020 10:50,0,5,0,0,77,900,41.026,-71.2978
3/10/2020 11:05,0,12,0,0,119,900,41.0275,-71.2966
3/10/2020 11:20,0,15,0,0,167,900,41.0291,-71.2953
3/10/2020 11:35,0,15,0,0,136,900,41.0306,-71.294
3/10/2020 11:50,0,15,0,1,138,900,41.0321,-71.2927
3/10/2020 12:05,0,17,0,0,128,900,41.0337,-71.2914
3/10/2020 12:20,0,13,0,0,89,900,41.0352,-71.2901
3/10/2020 12:28,0,9,0,0,43,481,41.0367,-71.2888
3/10/2020 12:46,0,0,0,0,0,0,41.037,-71.2867
3/10/2020 12:50,0,0,0,1,16,279,41.037,-71.2867
3/10/2020 13:05,0,11,0,0,109,900,41.0373,-71.2828
3/10/2020 13:20,0,16,0,2,110,900,41.0376,-71.2822
3/10/2020 13:35,0,8,0,0,111,900,41.0379,-71.2815
3/10/2020 13:50,0,6,0,0,97,900,41.0383,-71.2809
3/10/2020 14:05,0,8,0,0,122,900,41.0386,-71.2802
3/10/2020 14:20,0,15,0,2,137,900,41.0389,-71.2795
3/10/2020 14:35,0,10,0,1,114,900,41.0392,-71.2789
3/10/2020 14:48,0,8,0,1,105,771,41.0396,-71.2782
3/10/2020 15:01,0,0,0,0,0,0,41.0397,-71.2776
3/10/2020 15:05,0,0,0,0,24,285,41.0397,-71.2776
3/10/2020 15:20,0,15,0,0,105,900,41.0392,-71.2751
3/10/2020 15:35,0,9,0,0,140,900,41.0398,-71.2755
3/10/2020 15:50,0,9,0,0,86,900,41.0404,-71.2759
3/10/2020 16:05,0,9,0,1,80,900,41.041,-71.2763
3/10/2020 16:20,0,10,0,0,83,900,41.0415,-71.2767
3/10/2020 16:35,0,16,0,0,87,900,41.0421,-71.2771
3/10/2020 16:50,0,15,0,0,94,900,41.0427,-71.2775
3/10/2020 16:57,0,4,0,1,45,401,41.0433,-71.278
3/10/2020 17:17,0,0,0,0,0,0,41.0434,-71.2776
3/10/2020 17:20,0,1,0,0,1,189,41.0434,-71.2776
3/10/2020 17:35,0,12,0,0,95,900,41.045,-71.2753
3/10/2020 17:50,0,8,0,0,61,900,41.0476,-71.2765
3/10/2020 18:05,0,7,0,0,86,900,41.0502,-71.2778
3/10/2020 18:20,0,0,0,0,90,900,41.0528,-71.279
3/10/2020 18:35,0,4,0,0,71,900,41.0554,-71.2802
3/10/2020 18:50,0,25,0,0,63,900,41.058,-71.2815
3/10/2020 19:05,0,30,0,1,53,900,41.0606,-71.2827
3/10/2020 19:20,1,21,0,0,52,900,41.0632,-71.284
3/10/2020 19:21,0,0,0,0,3,32,41.065,-71.2847
3/10/2020 19:38,0,0,0,0,0,0,41.0677,-71.282
3/10/2020 19:50,0,9,0,0,46,764,41.0677,-71.282
3/10/2020 20:05,0,0,0,0,54,900,41.071,-71.2826
3/10/2020 20:20,0,3,0,0,57,900,41.0746,-71.2834
3/10/2020 20:35,0,4,0,0,67,900,41.0782,-71.2841
3/10/2020 20:50,1,3,0,1,140,900,41.0818,-71.2848
3/10/2020 21:05,0,0,1,3,362,900,41.0854,-71.2855
3/10/2020 21:20,0,8,0,0,117,900,41.0891,-71.2862
3/10/2020 21:35,0,8,0,0,104,900,41.0927,-71.2869
3/10/2020 21:40,0,2,0,0,27,287,41.0962,-71.2876
3/10/2020 21:58,0,0,0,0,0,0,41.0979,-71.2846
3/10/2020 22:05,0,0,0,0,29,456,41.0979,-71.2846
3/10/2020 22:20,0,11,0,0,98,900,41.0998,-71.2838
3/10/2020 22:35,0,12,0,0,97,900,41.1023,-71.2839
3/10/2020 22:50,0,11,0,0,94,900,41.1047,-71.2839
3/10/2020 23:05,0,13,0,0,100,900,41.1072,-71.2839
3/10/2020 23:20,0,9,0,0,117,900,41.1097,-71.284
3/10/2020 23:35,0,12,0,0,97,900,41.1122,-71.284
3/10/2020 23:50,0,12,1,0,119,900,41.1147,-71.2841
3/10/2020 23:59,0,9,0,1,49,499,41.1172,-71.2841
3/11/2020 0:16,0,0,0,0,0,0,41.1177,-71.2833
3/11/2020 0:20,0,1,0,0,23,240,41.1177,-71.2833
3/11/2020 0:35,0,2,0,0,72,900,41.1187,-71.2809
3/11/2020 0:50,0,3,0,0,94,900,41.12,-71.2809
3/11/2020 1:05,0,5,0,0,89,900,41.1212,-71.2809
3/11/2020 1:20,0,7,0,0,102,900,41.1225,-71.2808
3/11/2020 1:35,0,16,0,0,111,900,41.1237,-71.2808
3/11/2020 1:50,0,29,0,0,128,900,41.125,-71.2808
3/11/2020 2:05,0,17,0,0,171,900,41.1262,-71.2808
3/11/2020 2:18,0,14,0,0,145,746,41.1274,-71.2808
3/11/2020 2:35,0,0,0,0,0,0,41.1279,-71.2806
3/11/2020 2:35,0,0,0,0,0,40,41.1279,-71.2806
3/11/2020 2:50,0,26,0,0,170,900,41.1262,-71.2784
3/11/2020 3:05,0,25,0,0,153,900,41.1269,-71.2798
3/11/2020 3:20,0,19,0,2,109,900,41.1276,-71.2812
3/11/2020 3:35,0,26,0,0,102,900,41.1283,-71.2826
3/11/2020 3:50,0,24,0,0,81,900,41.129,-71.284
3/11/2020 4:05,0,18,0,0,77,900,41.1297,-71.2854
3/11/2020 4:20,0,16,0,0,73,900,41.1304,-71.2868
3/11/2020 4:35,0,17,0,0,74,900,41.1311,-71.2881
3/11/2020 4:38,0,4,0,0,18,186,41.1316,-71.2893
3/11/2020 4:57,0,0,0,0,0,0,41.1289,-71.2881
3/11/2020 5:05,0,4,0,0,36,506,41.1289,-71.2881
3/11/2020 5:20,0,19,0,1,94,900,41.1307,-71.2895
3/11/2020 5:35,0,19,0,0,77,900,41.1328,-71.2911
3/11/2020 5:50,0,30,0,0,94,900,41.1349,-71.2926
3/11/2020 6:05,0,27,0,0,84,900,41.1371,-71.2942
3/11/2020 6:20,0,20,0,1,91,900,41.1392,-71.2957
3/11/2020 6:35,0,51,0,0,63,900,41.1413,-71.2973
3/11/2020 6:50,0,9,0,0,82,900,41.1434,-71.2988
3/11/2020 7:02,0,43,0,0,77,715,41.1455,-71.3004
3/11/2020 7:20,0,0,0,0,0,0,41.1465,-71.3011
3/11/2020 7:20,0,0,0,0,3,24,41.1465,-71.3011
3/11/2020 7:35,0,9,0,1,103,900,41.1472,-71.3025
3/11/2020 7:50,0,16,0,0,141,900,41.1504,-71.3042
3/11/2020 8:05,0,19,0,0,78,900,41.1535,-71.3058
3/11/2020 8:20,0,20,0,0,91,900,41.1567,-71.3075
3/11/2020 8:35,0,23,0,0,86,900,41.1599,-71.3091
3/11/2020 8:51,0,0,0,0,0,0,41.1662,-71.3124
3/11/2020 9:06,0,0,0,0,0,0,41.1693,-71.3141
3/11/2020 9:21,0,0,0,0,0,0,41.1718,-71.3154
3/11/2020 9:22,0,0,0,0,0,0,41.1718,-71.3154
3/11/2020 9:41,0,0,0,0,0,0,41.1723,-71.3161
3/11/2020 9:51,0,12,0,0,41,632,41.1749,-71.3174
3/11/2020 10:06,0,21,0,0,77,900,41.1774,-71.3187
3/11/2020 10:21,0,8,0,1,110,900,41.1799,-71.32
3/11/2020 10:36,0,9,0,0,72,900,41.1825,-71.3212
3/11/2020 10:51,0,10,0,0,83,900,41.185,-71.3225
3/11/2020 11:06,0,10,0,0,65,900,41.1875,-71.3238
3/11/2020 11:21,0,6,0,0,68,900,41.1901,-71.3251
3/11/2020 11:36,0,6,0,0,79,900,41.1926,-71.3263
3/11/2020 11:41,0,0,0,0,23,268,41.1926,-71.3263
3/11/2020 11:57,0,0,0,0,0,0,41.1923,-71.3261
3/11/2020 12:06,0,3,0,0,32,526,41.1937,-71.3261
3/11/2020 12:21,0,8,0,0,50,900,41.1953,-71.3261
3/11/2020 12:36,0,2,0,0,135,900,41.197,-71.3262
3/11/2020 12:51,0,0,0,1,72,900,41.1986,-71.3262
3/11/2020 13:06,0,3,0,0,59,900,41.2002,-71.3263
3/11/2020 13:21,0,0,0,0,48,900,41.2019,-71.3263
3/11/2020 13:36,0,3,0,0,76,900,41.2035,-71.3264
3/11/2020 13:51,0,1,0,0,61,900,41.2052,-71.3265
3/11/2020 13:58,0,0,0,0,20,389,41.2052,-71.3265
3/11/2020 14:15,0,0,0,0,0,0,41.205,-71.326
3/11/2020 14:21,0,0,1,1,94,380,41.2047,-71.3255
3/11/2020 14:36,0,11,0,0,67,900,41.2053,-71.3255
3/11/2020 14:51,0,2,1,0,82,900,41.2059,-71.3256
3/11/2020 15:06,0,4,0,0,90,900,41.2065,-71.3256
3/11/2020 15:21,0,31,0,0,114,900,41.2071,-71.3256
3/11/2020 15:36,0,24,0,0,88,900,41.2077,-71.3256
3/11/2020 15:51,0,2,0,0,119,900,41.2083,-71.3256
3/11/2020 16:06,1,5,0,0,84,900,41.2089,-71.3256
3/11/2020 16:15,0,5,0,2,64,555,41.2089,-71.3256
3/11/2020 16:32,0,0,0,0,0,0,41.2091,-71.3257
3/11/2020 16:36,0,7,0,1,40,225,41.2092,-71.3269
3/11/2020 16:51,0,31,0,0,81,900,41.21,-71.3276
3/11/2020 17:06,0,40,0,1,99,900,41.2108,-71.3282
3/11/2020 17:21,0,35,0,0,85,900,41.2115,-71.3289
3/11/2020 17:36,0,22,0,0,91,900,41.2123,-71.3296
3/11/2020 17:51,0,20,0,0,98,900,41.2131,-71.3302
3/11/2020 18:06,1,8,0,0,119,900,41.2139,-71.3309
3/11/2020 18:21,0,27,0,0,100,900,41.2147,-71.3315
3/11/2020 18:32,0,13,0,0,43,644,41.2147,-71.3315
3/11/2020 18:46,0,0,0,0,0,0,41.215,-71.3318
3/11/2020 18:51,0,6,0,0,33,312,41.2164,-71.3327
3/11/2020 19:06,0,20,0,0,81,900,41.2184,-71.3328
3/11/2020 19:21,0,17,0,0,78,900,41.2204,-71.3329
3/11/2020 19:36,0,10,0,0,78,900,41.2224,-71.333
3/11/2020 19:51,0,6,0,0,64,900,41.2244,-71.3331
3/11/2020 20:06,0,1,0,0,126,900,41.2265,-71.3332
3/11/2020 20:21,0,3,0,0,67,900,41.2285,-71.3333
3/11/2020 20:36,0,7,0,0,126,900,41.2305,-71.3334
3/11/2020 20:44,0,1,0,0,54,483,41.2305,-71.3334
3/11/2020 21:02,0,0,0,0,0,0,41.2311,-71.3336
3/11/2020 21:06,0,0,0,0,51,231,41.2333,-71.3346
3/11/2020 21:21,0,9,0,0,104,900,41.2345,-71.333
3/11/2020 21:36,0,12,0,0,63,900,41.2357,-71.3313
3/11/2020 21:51,0,9,0,0,59,900,41.2369,-71.3296
3/11/2020 22:06,0,22,0,0,106,900,41.238,-71.3279
3/11/2020 22:21,0,38,0,0,77,900,41.2392,-71.3263
3/11/2020 22:36,0,33,0,0,86,900,41.2404,-71.3246
3/11/2020 22:51,0,31,0,0,100,900,41.2416,-71.3229
3/11/2020 23:05,0,34,0,1,92,827,41.2416,-71.3229
3/11/2020 23:23,0,0,0,0,0,0,41.2433,-71.3229
3/11/2020 23:36,0,24,0,0,51,767,41.243,-71.3206
3/11/2020 23:51,0,35,0,0,81,900,41.2427,-71.317
3/12/2020 0:06,0,35,0,0,56,900,41.2424,-71.3152
3/12/2020 0:21,0,30,0,0,75,900,41.242,-71.3124
3/12/2020 0:36,0,48,0,0,65,900,41.2417,-71.3097
3/12/2020 0:51,0,22,0,0,78,900,41.2414,-71.307
3/12/2020 1:06,0,41,0,0,58,900,41.241,-71.3043
3/12/2020 1:21,0,37,0,0,56,900,41.2407,-71.3015
3/12/2020 1:26,0,11,0,0,18,279,41.2407,-71.3015
3/12/2020 1:43,0,0,0,0,0,0,41.2404,-71.3019
3/12/2020 1:51,0,16,0,1,28,493,41.2389,-71.2997
3/12/2020 2:06,0,36,0,0,77,900,41.2374,-71.2969
3/12/2020 2:21,0,26,0,0,143,900,41.2358,-71.2942
3/12/2020 2:36,0,2,0,0,207,900,41.2343,-71.2914
3/12/2020 2:51,0,10,0,0,133,900,41.2327,-71.2887
3/12/2020 3:06,0,16,0,0,107,900,41.2312,-71.2859
3/12/2020 3:21,0,25,0,0,112,900,41.2296,-71.2832
3/12/2020 3:36,0,26,0,0,84,900,41.2281,-71.2804
3/12/2020 3:46,0,14,0,0,101,564,41.2281,-71.2804
3/12/2020 4:03,0,0,0,0,0,0,41.2275,-71.2796
3/12/2020 4:06,0,0,0,0,33,169,41.2262,-71.2806
3/12/2020 4:21,0,15,0,0,120,900,41.2236,-71.2797
3/12/2020 4:36,0,17,0,0,150,900,41.2211,-71.2787
3/12/2020 4:51,0,14,0,1,131,900,41.2185,-71.2778
3/12/2020 5:06,0,25,0,0,162,900,41.216,-71.2768
3/12/2020 5:21,0,19,0,0,117,900,41.2134,-71.2758
3/12/2020 5:36,0,18,0,0,138,900,41.2108,-71.2749
3/12/2020 5:51,0,25,0,0,107,900,41.2083,-71.2739
3/12/2020 6:03,0,13,0,0,76,738,41.2083,-71.2739
3/12/2020 6:25,0,0,0,0,0,0,41.2069,-71.2762
3/12/2020 6:36,0,5,0,0,49,686,41.2059,-71.2761
3/12/2020 6:51,0,34,0,0,103,900,41.2045,-71.2759
3/12/2020 7:06,0,7,0,0,78,900,41.2032,-71.2757
3/12/2020 7:21,0,4,0,1,92,900,41.2018,-71.2755
3/12/2020 7:36,0,28,0,0,82,900,41.2005,-71.2752
3/12/2020 7:51,0,30,0,1,85,900,41.1991,-71.275
3/12/2020 8:06,0,21,0,0,83,900,41.1978,-71.2748
3/12/2020 8:21,0,22,0,0,74,900,41.1964,-71.2746
3/12/2020 8:27,0,9,0,0,48,377,41.1964,-71.2746
3/12/2020 8:46,0,0,0,0,0,0,41.1967,-71.2753
3/12/2020 8:51,0,3,0,1,29,330,41.1972,-71.2765
3/12/2020 9:06,0,14,0,1,85,900,41.1967,-71.2762
3/12/2020 9:21,0,24,0,0,74,900,41.1961,-71.2759
3/12/2020 9:36,0,25,0,1,68,900,41.1955,-71.2756
3/12/2020 9:51,0,31,0,0,57,900,41.1949,-71.2753
3/12/2020 10:06,0,17,0,0,72,900,41.1944,-71.275
3/12/2020 10:21,0,20,0,0,73,900,41.1938,-71.2747
3/12/2020 10:36,0,17,0,0,72,900,41.1932,-71.2744
3/12/2020 10:49,0,14,0,0,43,755,41.1932,-71.2744
3/12/2020 11:06,0,0,0,0,0,0,41.193,-71.2744
3/12/2020 11:06,0,0,0,0,0,32,41.1935,-71.2758
3/12/2020 11:21,0,4,0,0,60,900,41.192,-71.2749
3/12/2020 11:36,0,7,0,0,60,900,41.1904,-71.2741
3/12/2020 11:51,0,4,0,0,76,900,41.1888,-71.2732
3/12/2020 12:06,0,2,0,0,38,900,41.1873,-71.2723
3/12/2020 12:21,0,7,0,1,33,900,41.1857,-71.2714
3/12/2020 12:36,0,12,0,0,51,900,41.1841,-71.2705
3/12/2020 12:51,0,10,0,0,64,900,41.1826,-71.2696
3/12/2020 13:06,0,20,0,0,67,900,41.1815,-71.269
3/12/2020 13:06,0,0,0,0,3,14,41.1815,-71.269
3/12/2020 13:27,0,0,0,0,0,0,41.1822,-71.2711
3/12/2020 13:36,0,3,0,0,27,576,41.1805,-71.2705
3/12/2020 13:51,0,16,0,0,100,900,41.1779,-71.2695
3/12/2020 14:06,0,15,0,0,66,900,41.1754,-71.2685
3/12/2020 14:21,0,19,0,0,100,900,41.1728,-71.2676
3/12/2020 14:36,0,48,0,1,87,900,41.1702,-71.2666
3/12/2020 14:51,0,45,0,0,92,900,41.1677,-71.2656
3/12/2020 15:06,0,47,0,0,100,900,41.1651,-71.2646
3/12/2020 15:21,0,64,0,1,72,900,41.1626,-71.2637
3/12/2020 15:31,0,20,0,0,103,606,41.1626,-71.2637
3/12/2020 15:49,0,0,0,0,0,0,41.1617,-71.2633
3/12/2020 15:51,0,0,0,0,0,131,41.1618,-71.2639
3/12/2020 16:06,0,24,0,0,75,900,41.159,-71.2636
3/12/2020 16:21,0,9,0,0,92,900,41.1562,-71.2633
3/12/2020 16:36,0,5,0,0,71,900,41.1534,-71.263
3/12/2020 16:51,0,8,0,0,65,900,41.1505,-71.2627
3/12/2020 17:06,0,16,0,1,58,900,41.1477,-71.2624
3/12/2020 17:21,0,14,0,0,74,900,41.1449,-71.2621
3/12/2020 17:36,0,48,0,0,71,900,41.1421,-71.2618
3/12/2020 17:49,0,28,0,0,66,748,41.1421,-71.2618
3/12/2020 18:05,0,0,0,0,0,0,41.1406,-71.2617
3/12/2020 18:06,0,3,0,0,2,78,41.1402,-71.2634
3/12/2020 18:21,0,32,0,1,97,900,41.1385,-71.2639
3/12/2020 18:36,0,13,0,0,79,900,41.1367,-71.2643
3/12/2020 18:51,0,11,0,1,76,900,41.135,-71.2648
3/12/2020 19:06,0,8,0,0,77,900,41.1332,-71.2652
3/12/2020 19:21,0,21,0,0,81,900,41.1314,-71.2657
3/12/2020 19:36,0,10,0,0,76,900,41.1297,-71.2661
3/12/2020 19:51,0,23,0,0,61,900,41.1279,-71.2666
3/12/2020 20:02,0,5,0,0,44,672,41.1279,-71.2666
3/12/2020 20:20,0,0,0,0,0,0,41.1272,-71.2669
3/12/2020 20:21,0,0,0,0,0,93,41.129,-71.2691
3/12/2020 20:36,0,22,0,0,61,900,41.1288,-71.2693
3/12/2020 20:51,0,6,0,0,41,900,41.1286,-71.2696
3/12/2020 21:06,0,31,0,0,56,900,41.1284,-71.2698
3/12/2020 21:21,0,49,0,0,44,900,41.1282,-71.27
3/12/2020 21:36,0,14,0,0,39,900,41.128,-71.2702
3/12/2020 21:51,0,31,0,1,67,900,41.1279,-71.2704
3/12/2020 22:06,0,27,1,0,65,900,41.1277,-71.2706
3/12/2020 22:19,0,10,0,0,66,774,41.1277,-71.2706
3/12/2020 22:36,0,0,0,0,0,0,41.1308,-71.2724
3/12/2020 22:36,0,0,0,0,0,16,41.1308,-71.2724
3/12/2020 22:51,0,40,0,0,56,900,41.1304,-71.2717
3/12/2020 23:06,0,42,0,0,68,900,41.13,-71.271
3/12/2020 23:21,0,24,0,0,63,900,41.1296,-71.2704
3/12/2020 23:36,0,17,0,0,72,900,41.1292,-71.2697
3/12/2020 23:51,0,12,0,2,67,900,41.1288,-71.269
3/13/2020 0:06,1,6,0,0,92,900,41.1285,-71.2683
3/13/2020 0:21,0,9,0,0,66,900,41.1281,-71.2676
3/13/2020 0:36,0,33,0,0,59,900,41.1278,-71.2671
3/13/2020 0:37,0,1,0,0,3,34,41.1278,-71.2671
3/13/2020 0:54,0,0,0,0,0,0,41.1292,-71.2677
3/13/2020 1:06,1,1,1,0,64,730,41.1275,-71.2663
3/13/2020 1:21,0,5,2,0,80,900,41.1257,-71.2648
3/13/2020 1:36,0,2,0,0,44,900,41.1239,-71.2634
3/13/2020 1:51,0,2,0,0,65,900,41.1222,-71.2619
3/13/2020 2:06,0,2,0,0,51,900,41.1204,-71.2605
3/13/2020 2:21,0,4,0,0,40,900,41.1186,-71.259
3/13/2020 2:36,0,0,0,0,43,900,41.1168,-71.2576
3/13/2020 2:51,0,1,0,0,32,900,41.1151,-71.2561
3/13/2020 2:56,0,0,0,0,8,306,41.1151,-71.2561
3/13/2020 3:10,0,0,0,0,0,0,41.1156,-71.2564
3/13/2020 3:21,0,1,0,0,36,647,41.1137,-71.2561
3/13/2020 3:36,0,5,0,0,49,900,41.111,-71.2555
3/13/2020 3:51,0,5,0,0,69,900,41.1083,-71.2549
3/13/2020 4:06,0,2,0,0,43,900,41.1056,-71.2543
3/13/2020 4:21,0,0,0,0,34,900,41.1029,-71.2537
3/13/2020 4:36,0,3,0,0,64,900,41.1002,-71.2531
3/13/2020 4:51,0,8,0,0,45,900,41.0975,-71.2525
3/13/2020 5:06,0,5,0,0,51,900,41.0951,-71.252
3/13/2020 5:09,0,1,0,0,5,177,41.0951,-71.252
3/13/2020 5:25,0,0,0,0,0,0,41.0955,-71.2532
3/13/2020 5:36,0,2,0,1,46,669,41.0935,-71.2543
3/13/2020 5:51,0,1,0,0,36,900,41.0909,-71.2549
3/13/2020 6:06,0,4,0,0,44,900,41.0883,-71.2556
3/13/2020 6:21,0,3,0,0,39,900,41.0857,-71.2562
3/13/2020 6:36,0,4,0,0,36,900,41.0831,-71.2568
3/13/2020 6:51,0,2,0,0,50,900,41.0805,-71.2575
3/13/2020 7:06,0,4,0,0,57,900,41.0779,-71.2581
3/13/2020 7:21,0,6,0,0,66,900,41.0759,-71.2587
3/13/2020 7:22,0,0,0,0,6,57,41.0759,-71.2587
3/13/2020 7:43,0,0,0,0,0,0,41.0774,-71.2613
3/13/2020 7:51,0,0,0,0,16,478,41.0775,-71.263
3/13/2020 8:06,0,4,0,0,74,900,41.0765,-71.2639
3/13/2020 8:21,0,8,0,0,75,900,41.0755,-71.2649
3/13/2020 8:36,0,8,0,0,62,900,41.0745,-71.2658
3/13/2020 8:51,0,23,0,0,69,900,41.0735,-71.2668
3/13/2020 9:06,0,19,0,0,67,900,41.0725,-71.2677
3/13/2020 9:21,0,5,0,0,47,900,41.0715,-71.2687
3/13/2020 9:36,0,4,0,0,61,900,41.0705,-71.2696
3/13/2020 9:45,0,2,0,0,39,517,41.0705,-71.2696
3/13/2020 10:02,0,0,0,0,0,0,41.0709,-71.2702
3/13/2020 10:06,0,3,0,0,19,257,41.0739,-71.2716
3/13/2020 10:21,0,2,0,0,54,900,41.0734,-71.2716
3/13/2020 10:36,0,7,0,0,46,900,41.073,-71.2716
3/13/2020 10:51,0,6,0,0,60,900,41.0725,-71.2716
3/13/2020 11:06,0,7,0,0,53,900,41.072,-71.2716
3/13/2020 11:21,0,3,0,0,58,900,41.0716,-71.2716
3/13/2020 11:36,0,5,0,0,62,900,41.0711,-71.2716
3/13/2020 11:51,0,8,0,0,53,900,41.0706,-71.2716
3/13/2020 12:04,0,13,0,0,65,744,41.0706,-71.2716
3/13/2020 12:22,0,0,0,0,0,0,41.0736,-71.2714
3/13/2020 12:36,0,3,0,0,66,870,41.0721,-71.2703
3/13/2020 12:51,0,8,0,0,63,900,41.0706,-71.2693
3/13/2020 13:06,0,8,0,0,82,900,41.0691,-71.2682
3/13/2020 13:21,0,8,0,0,75,900,41.0675,-71.2671
3/13/2020 13:36,0,9,0,0,74,900,41.066,-71.266
3/13/2020 13:51,0,7,0,0,58,900,41.0645,-71.2649
3/13/2020 14:06,0,4,0,0,65,900,41.063,-71.2638
3/13/2020 14:21,0,13,0,0,68,900,41.0617,-71.2628
3/13/2020 14:24,0,0,0,0,9,170,41.0617,-71.2628
3/13/2020 14:34,0,0,0,0,0,0,41.0617,-71.2628
3/13/2020 14:36,0,4,0,0,3,127,41.0611,-71.2602
3/13/2020 14:51,0,3,0,0,80,900,41.0587,-71.259
3/13/2020 15:06,0,12,0,0,77,900,41.0563,-71.2577
3/13/2020 15:21,0,16,0,0,69,900,41.0539,-71.2565
3/13/2020 15:36,0,11,0,0,59,900,41.0515,-71.2552
3/13/2020 15:51,0,11,0,0,71,900,41.049,-71.254
3/13/2020 16:06,0,8,0,0,72,900,41.0466,-71.2527
3/13/2020 16:21,0,12,0,0,61,900,41.0442,-71.2515
3/13/2020 16:36,0,12,0,0,84,898,41.0425,-71.2505
3/13/2020 16:36,0,0,0,0,0,0,41.0425,-71.2505
3/13/2020 16:58,0,0,0,0,0,0,41.0418,-71.2473
3/13/2020 17:06,0,1,0,1,29,518,41.0394,-71.2466
3/13/2020 17:21,0,10,0,0,74,900,41.0369,-71.2466
3/13/2020 17:36,0,6,0,0,64,900,41.0345,-71.2467
3/13/2020 17:51,0,5,0,0,49,900,41.0321,-71.2468
3/13/2020 18:06,0,7,0,0,67,900,41.0296,-71.2469
3/13/2020 18:21,0,6,0,1,59,900,41.0272,-71.2469
3/13/2020 18:36,0,3,0,0,55,900,41.0248,-71.247
3/13/2020 18:51,0,7,0,0,58,900,41.0223,-71.2471
3/13/2020 18:59,0,3,0,0,18,491,41.0223,-71.2471
3/13/2020 19:17,0,0,0,0,0,0,41.0215,-71.2469
3/13/2020 19:21,0,0,0,0,19,242,41.0199,-71.2461
3/13/2020 19:36,0,1,0,0,41,900,41.0182,-71.2469
3/13/2020 19:51,0,2,0,0,46,900,41.0165,-71.2477
3/13/2020 20:06,0,0,1,0,42,900,41.0148,-71.2485
3/13/2020 20:21,0,2,0,0,78,900,41.0131,-71.2492
3/13/2020 20:36,0,4,0,0,57,900,41.0115,-71.25
3/13/2020 20:51,0,0,0,0,44,900,41.0098,-71.2508
3/13/2020 21:06,0,3,0,0,55,900,41.0081,-71.2516
3/13/2020 21:20,0,2,0,0,66,851,41.0081,-71.2516
3/13/2020 21:39,0,0,0,0,0,0,41.0061,-71.2523
3/13/2020 21:51,0,2,1,0,69,754,41.0056,-71.2524
3/13/2020 22:06,0,1,0,0,53,900,41.005,-71.2526
3/13/2020 22:21,0,1,0,1,64,900,41.0044,-71.2528
3/13/2020 22:36,0,3,0,0,53,900,41.0038,-71.253
3/13/2020 22:51,0,1,0,0,68,900,41.0033,-71.2532
3/13/2020 23:06,0,3,0,0,47,900,41.0027,-71.2533
