#YY,MM,DD,hh,mm,WVHT_m,DPD_sec,APD_sec,MWD_degT,WTMP_degC
2014,11,6,12,8,0.96,6.67,5.11,207,15.4
2014,11,6,12,38,0.89,6.25,5.1,204,15.4
2014,11,6,13,8,0.91,6.67,5.3,208,15.4
2014,11,6,13,38,0.88,6.25,5.32,205,15.4
2014,11,6,14,8,0.81,6.67,5.29,211,15.4
2014,11,6,14,38,0.78,6.25,5.42,203,15.4
2014,11,6,15,8,0.69,6.67,5.12,198,15.4
2014,11,6,15,38,0.71,6.67,5.39,198,15.4
2014,11,6,16,8,0.75,6.67,5.45,208,15.4
2014,11,6,16,38,0.7,6.25,5.22,207,15.4
2014,11,6,17,8,0.72,6.67,4.89,204,15.4
2014,11,6,17,38,0.75,6.67,4.17,201,15.4
2014,11,6,18,8,0.84,6.67,4.1,204,15.4
2014,11,6,18,38,0.96,6.25,3.92,200,15.4
2014,11,6,19,8,1.01,3.45,3.78,122,15.4
2014,11,6,19,38,1.08,3.7,3.91,120,15.4
2014,11,6,20,8,1.13,4.17,4.02,141,15.4
2014,11,6,20,38,1.19,3.85,3.97,136,15.4
2014,11,6,21,8,1.17,4.35,4.01,149,15.4
2014,11,6,21,38,1.17,4.35,4.02,148,15.4
2014,11,6,22,8,1.27,4.35,4.09,155,15.4
2014,11,6,22,38,1.29,4.35,4.19,169,15.4
2014,11,6,23,8,1.3,4.76,4.06,172,15.4
2014,11,6,23,38,1.32,4.55,4.13,180,15.4
2014,11,7,0,8,1.33,4.35,4.19,184,15.4
2014,11,7,0,38,1.21,4.55,4.14,197,15.4
2014,11,7,1,8,1.2,4.55,4.19,204,15.4
2014,11,7,1,38,1.13,5,4.24,212,15.4
2014,11,7,2,8,1.08,5.56,4.2,208,15.4
2014,11,7,2,38,1.13,5.88,4.32,204,15.4
2014,11,7,3,8,1.16,5.88,4.4,193,15.5
2014,11,7,3,38,1.31,5.88,4.68,194,15.4
2014,11,7,4,8,1.35,5.88,4.94,204,15.4
2014,11,7,4,38,1.36,6.25,5.09,201,15.4
2014,11,7,5,8,1.36,6.25,4.99,203,15.4
2014,11,7,5,38,1.4,6.25,5.05,189,15.3
2014,11,7,6,8,1.49,6.67,5.13,198,15.4
2014,11,7,6,38,1.5,6.67,5.17,193,15.4
2014,11,7,7,8,1.59,7.69,5.33,194,15.4
2014,11,7,7,38,1.71,7.14,5.38,201,15.4
2014,11,7,8,8,1.59,6.67,5.34,198,15.4
2014,11,7,8,38,1.64,7.14,5.38,194,15.4
2014,11,7,9,8,1.55,6.25,5.18,198,15.4
2014,11,7,9,38,1.68,7.14,5.13,205,15.4
2014,11,7,10,8,1.65,7.14,4.99,207,15.4
2014,11,7,10,38,1.63,7.14,5.12,205,15.4
2014,11,7,11,8,1.51,7.69,4.99,205,15.4
2014,11,7,11,38,1.6,7.14,5.06,201,15.4
2014,11,7,12,8,1.6,7.14,5.08,200,15.4
2014,11,7,12,38,1.58,6.67,5.13,190,15.4
2014,11,7,13,8,1.51,6.67,4.99,183,15.4
2014,11,7,13,38,1.49,7.14,4.9,196,15.4
2014,11,7,14,8,1.57,6.67,4.92,176,15.4
2014,11,7,14,38,1.62,7.14,5.08,200,15.4
2014,11,7,15,8,1.49,7.69,5.06,196,15.4
2014,11,7,15,38,1.65,7.69,5.18,191,15.3
2014,11,7,16,8,1.68,7.69,4.96,189,15.3
2014,11,7,16,38,1.89,9.09,5.36,179,15.3
2014,11,7,17,8,1.87,9.09,5.4,181,15.3
2014,11,7,17,38,2.07,8.33,5.45,186,15.3
2014,11,7,18,8,1.94,8.33,5.54,189,15.3
2014,11,7,18,38,2.07,8.33,5.53,191,15.3
2014,11,7,19,8,1.96,8.33,5.38,191,15.3
2014,11,7,19,38,2.17,8.33,5.53,198,15.3
2014,11,7,20,8,2.12,8.33,5.55,193,15.3
2014,11,7,20,38,2.25,8.33,5.49,198,15.3
2014,11,7,21,8,2.21,8.33,5.43,201,15.4
2014,11,7,21,38,2.27,7.69,5.55,207,15.4
2014,11,7,22,8,2.43,5.88,5.61,281,15.3
2014,11,7,22,38,2.53,5.56,5.6,287,15.3
2014,11,7,23,8,2.4,5.88,5.48,281,15.4
2014,11,7,23,38,2.53,5.56,5.48,301,15.4
2014,11,8,0,8,2.67,5.88,5.56,300,15.4
2014,11,8,0,38,2.54,6.25,5.54,294,15.4
2014,11,8,1,8,2.45,6.25,5.52,290,15.3
2014,11,8,1,38,2.54,6.25,5.48,286,15.3
2014,11,8,2,8,2.36,5.88,5.39,277,15.3
2014,11,8,2,38,2.23,6.25,5.27,273,15.3
2014,11,8,3,8,2.29,5.56,5.22,304,15.3
2014,11,8,3,38,2.14,5.88,5.17,300,15.3
2014,11,8,4,8,2.04,6.25,5.24,276,15.3
2014,11,8,4,38,2.23,6.25,5.38,262,15.4
2014,11,8,5,38,2.12,7.14,5.44,241,15.3
2014,11,8,6,8,2.1,6.67,5.4,248,15.3
2014,11,8,6,38,2.01,7.14,5.27,243,15.3
2014,11,8,7,8,2.02,7.14,5.38,241,15.3
2014,11,8,7,38,1.86,7.14,5.24,239,15.3
2014,11,8,8,8,1.88,5.56,5.11,267,15.3
2014,11,8,8,38,1.87,6.67,5.26,241,15.3
2014,11,8,9,8,1.8,7.14,5.18,243,15.3
2014,11,8,9,38,1.85,6.67,5.24,246,15.2
2014,11,8,10,8,1.75,6.67,5.09,243,15.2
2014,11,8,11,8,1.59,5.88,4.82,253,15.2
2014,11,8,11,38,1.56,5,4.81,287,15.2
2014,11,8,12,8,1.44,6.25,4.69,249,15.2
2014,11,8,12,38,1.35,5.88,4.53,256,15.2
2014,11,8,13,8,1.37,5.88,4.49,250,15.2
2014,11,8,13,38,1.39,4.76,4.51,284,15.3
2014,11,8,14,8,1.39,5.88,4.46,246,15.3
2014,11,8,14,38,1.25,4.76,4.31,271,15.3
2014,11,8,15,8,1.22,5.26,4.28,264,15.3
2014,11,8,15,38,1.25,4.76,4.21,271,15.3
2014,11,8,16,8,1.07,4.55,4.14,276,15.3
2014,11,8,16,38,1.11,4.55,4.14,276,15.3
2014,11,8,17,8,1.01,4.55,4.07,266,15.3
2014,11,8,17,38,0.93,4.17,4.06,274,15.3
2014,11,8,18,8,0.91,4.35,3.99,263,15.3
2014,11,8,18,38,0.87,4.35,3.95,260,15.3
2014,11,8,19,8,0.87,4.35,3.79,263,15.3
2014,11,8,19,38,0.91,4.17,3.93,259,15.3
2014,11,8,20,8,0.97,3.85,3.89,256,15.3
2014,11,8,20,38,1.02,4.17,3.94,248,15.3
2014,11,8,21,8,1.06,4.35,3.99,245,15.3
2014,11,8,21,38,1.11,4.55,4.05,241,15.3
2014,11,8,22,8,1.14,5,4.14,234,15.3
2014,11,8,22,38,1.17,4.76,4.19,246,15.3
2014,11,8,23,8,1.23,4.76,4.2,242,15.3
2014,11,8,23,38,1.15,5,4.05,239,15.3
2014,11,9,0,8,1.23,5,4.26,242,15.3
2014,11,9,0,38,1.36,5.26,4.29,242,15.3
2014,11,9,1,8,1.31,5,4.27,235,15.3
2014,11,9,1,38,1.24,5.26,4.24,241,15.2
2014,11,9,2,8,1.31,5.26,4.27,238,15.2
2014,11,9,2,38,1.37,5.56,4.32,239,15.2
2014,11,9,3,8,1.52,5.26,4.47,242,15.3
2014,11,9,3,38,1.47,5.26,4.39,235,15.2
2014,11,9,4,8,1.59,5.26,4.58,235,15.2
2014,11,9,4,38,1.56,5.56,4.61,229,15.2
2014,11,9,5,8,1.66,5.56,4.7,231,15.2
2014,11,9,5,38,1.67,5.88,4.69,234,15.2
2014,11,9,6,8,1.7,5.56,4.81,238,15.2
2014,11,9,6,38,1.59,5.88,4.72,239,15.2
2014,11,9,7,8,1.64,5.88,4.83,232,15.2
2014,11,9,7,38,1.6,6.25,4.82,245,15.2
2014,11,9,8,8,1.68,6.25,4.86,238,15.2
2014,11,9,8,38,1.52,6.25,4.75,243,15.2
2014,11,9,9,8,1.67,6.25,5.03,241,15.2
2014,11,9,9,38,1.57,5.88,5,238,15.2
2014,11,9,10,8,1.56,6.25,4.97,241,15.2
2014,11,9,10,38,1.49,6.25,4.95,236,15.2
2014,11,9,11,8,1.57,6.25,5.1,231,15.2
2014,11,9,11,38,1.54,6.25,5.14,238,15.2
2014,11,9,12,8,1.49,6.67,5.14,229,15.2
2014,11,9,12,38,1.47,6.25,5.05,242,15.2
2014,11,9,13,8,1.43,5.88,4.94,231,15.2
2014,11,9,13,38,1.53,5.88,5.05,232,15.2
2014,11,9,14,8,1.41,6.25,5,234,15.2
2014,11,9,14,38,1.37,6.25,4.97,235,15.2
2014,11,9,15,8,1.38,6.25,5.1,232,15.2
2014,11,9,15,38,1.32,6.25,5.04,229,15.1
2014,11,9,16,8,1.29,6.25,4.96,235,15.1
2014,11,9,16,38,1.29,5.88,4.93,225,15.1
2014,11,9,17,8,1.27,5.88,4.89,234,15.1
2014,11,9,17,38,1.24,6.25,4.91,234,15.1
2014,11,9,18,8,1.17,6.25,4.87,231,15.1
2014,11,9,18,38,1.12,6.25,4.87,229,15.1
2014,11,9,19,8,1.15,6.25,4.96,234,15.1
2014,11,9,19,38,1.12,6.25,4.87,231,15.1
2014,11,9,20,8,1.11,5.88,4.96,231,15.1
2014,11,9,20,38,1.08,5.88,4.87,229,15.1
2014,11,9,21,8,1.05,5.88,5.03,226,15
2014,11,9,21,38,1.04,5.88,5.09,226,15
2014,11,9,22,8,0.99,6.25,4.98,231,15.1
2014,11,9,22,38,0.95,5.88,5.07,228,15.1
2014,11,9,23,8,0.96,6.25,5.11,225,15.1
2014,11,9,23,38,0.9,5.88,5.07,231,15.1
2014,11,10,0,8,0.9,5.88,5.14,232,15.1
2014,11,10,0,38,0.9,8.33,5.13,148,15.1
2014,11,10,1,8,0.89,5.56,5.08,228,15.1
2014,11,10,1,38,0.86,9.09,5.06,151,15.1
2014,11,10,2,8,0.8,9.09,4.87,155,15.1
2014,11,10,2,38,0.85,5.56,5.15,231,15.1
2014,11,10,3,8,0.85,8.33,5.24,151,15.1
2014,11,10,3,38,0.86,5.56,5.24,231,15.1
2014,11,10,4,8,0.79,5.56,5.04,219,15.1
2014,11,10,4,38,0.79,9.09,5.21,151,15.1
2014,11,10,5,8,0.8,8.33,5.22,151,15.1
2014,11,10,5,38,0.78,6.25,5.24,183,15.1
2014,11,10,6,8,0.77,6.67,4.94,166,15.1
2014,11,10,6,38,0.79,6.25,4.87,177,15.1
2014,11,10,7,8,0.79,6.67,4.93,167,15.1
2014,11,10,7,38,0.78,7.69,5.17,159,15.1
2014,11,10,8,38,0.79,9.09,5.25,146,15.1
2014,11,10,9,8,0.73,6.67,5.22,172,15
2014,11,10,9,38,0.76,8.33,5.39,151,15
2014,11,10,10,8,0.77,8.33,5.16,162,15
2014,11,10,10,38,0.71,9.09,5.04,149,15
2014,11,10,11,8,0.73,8.33,5.19,155,15
2014,11,10,12,8,0.74,8.33,5.38,155,15
2014,11,10,12,38,0.74,8.33,5.55,148,15
2014,11,10,13,8,0.71,8.33,5.35,156,15.1
2014,11,10,13,38,0.69,8.33,5.43,152,15.1
2014,11,10,14,8,0.7,9.09,5.68,144,15.1
2014,11,10,14,38,0.73,8.33,5.65,153,15.2
2014,11,10,15,8,0.68,8.33,5.69,156,15.2
2014,11,10,15,38,0.72,8.33,5.87,153,15.3
2014,11,10,16,8,0.67,8.33,5.6,152,15.5
2014,11,10,16,38,0.67,8.33,5.89,155,15.5
2014,11,10,17,8,0.69,8.33,6.01,152,15.5
2014,11,10,17,38,0.65,8.33,6.04,149,15.5
2014,11,10,18,8,0.62,8.33,6.12,149,15.5
2014,11,10,18,38,0.67,7.69,6.19,152,15.5
2014,11,10,19,8,0.62,8.33,6.05,151,15.5
2014,11,10,19,38,0.68,7.69,6.26,146,15.5
2014,11,10,20,8,0.64,7.69,6.32,145,15.5
2014,11,10,20,38,0.66,7.69,6.61,152,15.4
2014,11,10,21,8,0.64,7.69,6.38,146,15.4
2014,11,10,21,38,0.68,7.69,6.68,141,15.2
2014,11,10,22,8,0.66,7.14,6.54,145,15.2
2014,11,10,22,38,0.68,7.69,6.65,146,15.2
2014,11,10,23,8,0.65,7.14,6.47,142,15.2
2014,11,10,23,38,0.64,7.14,6.47,142,15.2
2014,11,11,0,8,0.59,7.69,6.08,139,15.1
2014,11,11,0,38,0.59,7.14,6,141,15.1
2014,11,11,1,8,0.59,7.69,5.84,142,15.2
2014,11,11,1,38,0.61,6.67,5.53,136,15.2
2014,11,11,2,8,0.57,7.14,5.08,145,15.2
2014,11,11,2,38,0.62,7.14,5.25,145,15.2
2014,11,11,3,8,0.61,7.14,4.82,142,15.2
2014,11,11,3,38,0.6,9.09,4.38,141,15.2
2014,11,11,4,8,0.62,9.09,4.05,134,15.2
2014,11,11,4,38,0.64,9.09,4.09,141,15.2
2014,11,11,5,8,0.67,8.33,4.01,142,15.2
2014,11,11,5,38,0.66,2.94,3.8,155,15.2
2014,11,11,6,8,0.66,9.09,4.05,135,15.2
2014,11,11,6,38,0.65,9.88,4.11,139,15.2
2014,11,11,7,8,0.62,9.09,4.15,146,15.2
2014,11,11,7,38,0.63,8.33,4.36,151,15.2
2014,11,11,8,8,0.64,9.09,4.52,136,15.2
2014,11,11,8,38,0.64,8.33,4.26,148,15.2
2014,11,11,9,8,0.65,8.33,4.28,149,15.2
2014,11,11,9,38,0.64,8.33,4.51,145,15.2
2014,11,11,10,8,0.68,9.88,4.47,141,15.2
2014,11,11,10,38,0.67,9.09,4.75,136,15.2
2014,11,11,11,8,0.67,8.33,4.37,146,15.2
2014,11,11,11,38,0.69,8.33,4.16,146,15.2
2014,11,11,12,8,0.71,8.33,4.04,144,15.2
2014,11,11,12,38,0.77,9.09,4.18,144,15.2
2014,11,11,13,8,0.83,9.09,4.25,139,15.2
2014,11,11,13,38,0.89,3.45,4.12,131,15.2
2014,11,11,14,8,0.89,7.69,4.32,141,15.2
2014,11,11,14,38,0.95,8.33,4.49,142,15.2
2014,11,11,15,8,0.94,7.69,4.44,148,15.2
2014,11,11,15,38,0.9,9.09,4.34,141,15.2
2014,11,11,16,8,0.93,8.33,4.38,139,15.2
2014,11,11,16,38,0.93,4,4.37,139,15.2
2014,11,11,17,38,0.9,8.33,4.39,132,15.2
2014,11,11,18,8,0.91,4,4.32,125,15.2
2014,11,11,18,38,0.93,9.88,4.45,128,15.2
2014,11,11,19,8,0.92,8.33,4.43,142,15.2
2014,11,11,19,38,0.99,4.55,4.42,134,15.2
2014,11,11,20,8,0.96,7.69,4.55,148,15.2
2014,11,11,20,38,0.95,9.09,4.72,139,15.2
2014,11,11,21,8,1,8.33,4.75,144,15.2
2014,11,11,21,38,0.97,8.33,4.79,135,15.2
2014,11,11,22,8,0.98,4.55,4.67,121,15.2
2014,11,11,22,38,0.93,8.33,4.76,136,15.2
2014,11,11,23,8,0.99,8.33,4.88,125,15.1
2014,11,11,23,38,0.96,8.33,4.95,138,15.1
2014,11,12,0,8,0.98,7.69,5.13,139,15.1
2014,11,12,0,38,0.94,8.33,4.98,124,15.1
2014,11,12,1,8,0.94,8.33,5.22,141,15.1
2014,11,12,1,38,0.97,8.33,5.28,141,15.1
2014,11,12,2,8,0.94,8.33,5.24,139,15.1
2014,11,12,2,38,0.94,7.69,5.36,142,15.1
2014,11,12,3,8,0.91,8.33,5.26,149,15.1
2014,11,12,3,38,1.01,8.33,5.44,135,15.1
2014,11,12,4,8,0.98,9.09,5.59,139,14.9
2014,11,12,4,38,0.9,9.09,5.52,138,14.9
2014,11,12,5,8,0.91,7.69,5.44,139,14.9
2014,11,12,5,38,0.89,9.09,5.53,134,14.9
2014,11,12,6,8,0.87,9.09,5.63,138,14.9
2014,11,12,6,38,0.87,8.33,5.64,145,14.9
2014,11,12,7,8,0.84,8.33,5.56,142,14.9
2014,11,12,7,38,0.89,7.69,5.83,136,14.9
2014,11,12,8,8,0.85,8.33,5.84,145,14.9
2014,11,12,8,38,0.83,7.69,5.8,148,14.9
2014,11,12,9,8,0.87,8.33,5.86,139,14.9
2014,11,12,9,38,0.82,8.33,5.8,141,14.9
2014,11,12,10,8,0.84,7.14,5.89,153,14.9
2014,11,12,10,38,0.78,9.09,5.96,138,14.9
2014,11,12,11,8,0.8,9.09,5.85,142,14.9
2014,11,12,11,38,0.79,8.33,5.76,149,14.9
2014,11,12,12,8,0.83,8.33,5.51,139,14.9
2014,11,12,12,38,0.87,9.09,5.38,146,14.9
2014,11,12,13,8,0.82,8.33,5.16,141,14.9
2014,11,12,13,38,0.9,7.69,5.38,141,14.8
2014,11,12,14,8,0.92,7.69,5.44,135,14.7
2014,11,12,14,38,0.9,7.69,5.26,146,14.8
2014,11,12,15,8,0.93,7.69,5.3,153,14.8
2014,11,12,15,38,0.96,7.69,5.39,149,14.8
2014,11,12,16,8,1,6.25,5.56,148,14.8
2014,11,12,16,38,0.96,8.33,5.48,148,15
2014,11,12,17,8,0.98,9.09,5.86,135,15
2014,11,12,17,38,0.95,7.69,5.76,144,14.9
2014,11,12,18,8,1.05,7.14,5.76,141,14.9
2014,11,12,19,8,1.03,7.14,5.78,149,14.9
2014,11,12,19,38,0.95,7.69,5.87,141,14.9
2014,11,12,20,8,1,7.69,6.13,138,14.9
2014,11,12,20,38,1,7.14,6.02,139,14.9
2014,11,12,21,8,0.95,7.69,6.04,149,14.8
2014,11,12,21,38,0.93,7.69,5.78,134,14.8
2014,11,12,22,8,0.91,9.09,5.97,145,14.8
2014,11,12,22,38,0.91,7.69,6.16,142,14.8
2014,11,12,23,8,0.95,8.33,6.34,146,14.8
2014,11,12,23,38,0.89,8.33,6.39,145,15
2014,11,13,0,8,0.88,7.69,6.28,148,14.9
2014,11,13,1,8,0.9,7.69,5.22,135,14.8
2014,11,13,1,38,0.96,8.33,5,146,14.9
2014,11,13,2,8,0.99,7.14,4.64,141,14.9
2014,11,13,2,38,1.05,3.45,4.37,308,14.9
2014,11,13,3,8,1.13,4.17,4.3,312,14.9
2014,11,13,3,38,1.17,4.55,4.31,312,15
2014,11,13,4,8,1.23,4.35,4.33,319,15.1
2014,11,13,4,38,1.32,4.55,4.4,316,15.1
2014,11,13,5,8,1.27,4.76,4.46,331,15.2
2014,11,13,5,38,1.24,4.76,4.37,336,15.2
2014,11,13,6,8,1.28,4.55,4.34,332,15.2
2014,11,13,6,38,1.37,4.76,4.37,326,15.2
2014,11,13,7,8,1.3,4.76,4.4,329,15.2
2014,11,13,7,38,1.28,4.76,4.39,316,15.2
2014,11,13,8,8,1.15,4.76,4.33,321,15.2
2014,11,13,8,38,1.19,4.55,4.35,329,15.2
2014,11,13,9,8,1.09,4.55,4.18,328,15.3
2014,11,13,9,38,1.15,4.35,4.18,339,15.2
2014,11,13,10,8,1.13,4.55,4.19,345,15.3
2014,11,13,10,38,1.18,4.55,4.19,326,15.3
2014,11,13,11,8,1.19,4.35,4.29,333,15.2
2014,11,13,11,38,1.16,4.35,4.21,325,15.3
2014,11,13,12,8,1.12,4.35,4.39,328,15.2
2014,11,13,12,38,1.04,4.55,4.29,336,15.1
2014,11,13,13,8,0.98,4.35,4.11,339,15.2
2014,11,13,13,38,0.98,4.17,4.25,338,15.2
2014,11,13,14,8,1,4.17,4.29,342,15.2
2014,11,13,14,38,0.99,4.17,4.32,342,15.2
2014,11,13,15,8,0.94,4,4.42,345,15.2
2014,11,13,15,38,0.87,4,4.56,350,15.1
2014,11,13,16,8,0.93,8.33,4.63,115,15.1
2014,11,13,16,38,0.89,8.33,4.68,117,15.1
2014,11,13,17,8,0.82,8.33,4.82,122,15.1
2014,11,13,17,38,0.77,8.33,4.88,120,15.1
2014,11,13,18,8,0.78,8.33,5,114,15.2
2014,11,13,18,38,0.77,8.33,5.24,118,15.1
2014,11,13,19,8,0.76,8.33,5.16,121,15.1
2014,11,13,19,38,0.7,7.69,5.23,121,15.1
2014,11,13,20,8,0.78,8.33,5.84,122,15.1
2014,11,13,20,38,0.66,8.33,5.42,135,15.1
2014,11,13,21,8,0.74,8.33,5.98,122,15.1
2014,11,13,21,38,0.7,8.33,6.07,121,15.1
2014,11,13,22,8,0.68,8.33,6.09,121,15.1
2014,11,13,22,38,0.68,7.69,6.43,118,15.1
2014,11,13,23,8,0.71,8.33,6.79,121,15.1
2014,11,13,23,38,0.7,7.69,6.89,120,15.1
2014,11,14,0,8,0.76,7.69,7.02,120,15.1
2014,11,14,0,38,0.7,8.33,6.98,113,15.1
2014,11,14,1,8,0.74,7.14,6.7,111,15
2014,11,14,1,38,0.77,7.14,6.7,113,15
2014,11,14,2,8,0.82,7.14,6.39,108,15
2014,11,14,2,38,0.87,8.33,6.41,114,15
2014,11,14,3,8,0.91,8.33,6.35,115,15
2014,11,14,3,38,0.87,7.69,6.24,120,15
2014,11,14,4,8,0.88,8.33,5.69,113,15
2014,11,14,4,38,0.94,8.33,5.22,113,15
2014,11,14,5,8,0.96,9.09,5.01,113,15
2014,11,14,5,38,0.97,8.33,5.31,120,15
2014,11,14,6,8,1.01,8.33,5.2,114,15
2014,11,14,6,38,0.96,8.33,5.28,118,15
2014,11,14,7,8,0.97,8.33,5.17,121,15
2014,11,14,7,38,1.04,9.09,4.91,111,15
2014,11,14,8,8,1.1,9.09,4.63,114,14.9
2014,11,14,8,38,1.16,8.33,4.64,118,15
2014,11,14,9,8,1.2,9.09,4.54,113,15
2014,11,14,9,38,1.36,4.17,4.54,357,14.9
2014,11,14,10,8,1.37,4.55,4.54,345,14.9
2014,11,14,10,38,1.41,4.55,4.73,349,14.9
2014,11,14,11,8,1.51,4.55,4.76,353,14.9
2014,11,14,11,38,1.54,4.76,4.68,353,14.9
2014,11,14,12,8,1.6,4.76,4.98,353,15
2014,11,14,12,38,1.66,5,4.86,1,14.9
2014,11,14,13,8,1.79,5,4.95,6,14.9
2014,11,14,13,38,1.73,5.26,5.03,4,14.9
2014,11,14,14,8,1.74,5.26,4.91,3,14.9
2014,11,14,14,38,1.7,5.26,5.05,0,14.9
2014,11,14,15,8,1.49,5,4.74,4,14.9
2014,11,14,15,38,1.51,5,4.81,359,15
2014,11,14,16,8,1.61,5,4.99,357,14.9
2014,11,14,16,38,1.55,5,4.93,357,14.9
2014,11,14,17,8,1.55,5,4.81,347,14.9
2014,11,14,17,38,1.56,9.88,4.99,117,14.9
2014,11,14,18,8,1.42,9.88,5.03,115,14.9
2014,11,14,18,38,1.3,9.88,4.8,115,14.9
2014,11,14,19,8,1.39,4.76,4.71,326,14.9
2014,11,14,19,38,1.35,10.53,4.71,120,14.9
2014,11,14,20,8,1.39,9.88,4.74,117,14.9
2014,11,14,21,8,1.25,11.11,4.57,120,14.9
2014,11,14,21,38,1.34,10.53,4.58,114,14.9
2014,11,14,22,8,1.31,4.35,4.46,314,14.9
2014,11,14,22,38,1.32,4.76,4.55,304,14.9
2014,11,14,23,8,1.43,4.55,4.53,300,14.9
2014,11,14,23,38,1.41,5,4.52,300,14.9
2014,11,15,0,8,1.47,4.76,4.55,307,14.9
2014,11,15,0,38,1.55,5,4.65,301,14.8
2014,11,15,1,38,1.56,5.26,4.65,293,14.9
2014,11,15,2,8,1.62,5,4.74,302,14.9
2014,11,15,2,38,1.7,5.26,4.79,301,14.8
2014,11,15,3,8,1.64,5.56,4.71,295,14.8
2014,11,15,3,38,1.72,5.26,4.7,290,14.8
2014,11,15,4,8,1.81,5.56,4.83,301,14.8
2014,11,15,4,38,1.7,5.56,4.81,302,14.9
2014,11,15,5,8,1.77,5.56,4.77,300,14.9
2014,11,15,5,38,1.79,5.56,4.9,304,14.9
2014,11,15,6,8,1.67,5,4.71,300,14.9
2014,11,15,6,38,1.57,5.56,4.68,295,14.9
2014,11,15,7,8,1.51,5.56,4.73,294,14.8
2014,11,15,7,38,1.51,5.26,4.76,302,14.9
2014,11,15,8,8,1.51,5.56,4.64,287,14.8
2014,11,15,8,38,1.43,5.56,4.63,291,14.8
2014,11,15,9,8,1.34,5.26,4.49,293,14.8
2014,11,15,9,38,1.34,5,4.58,293,14.8
2014,11,15,10,8,1.29,5,4.41,300,14.9
2014,11,15,10,38,1.33,5.26,4.52,288,14.9
2014,11,15,11,8,1.23,5,4.37,290,14.9
2014,11,15,11,38,1.22,4.76,4.25,291,14.8
2014,11,15,12,8,1.3,5.26,4.46,281,14.8
2014,11,15,12,38,1.33,5.26,4.41,279,14.8
2014,11,15,13,8,1.3,5.26,4.37,277,14.7
2014,11,15,14,8,1.33,5,4.49,271,14.5
2014,11,15,14,38,1.24,5,4.41,279,14.5
2014,11,15,15,8,1.18,5,4.29,273,14.5
2014,11,15,15,38,1.19,4.55,4.37,294,14.5
2014,11,15,16,8,1.12,5,4.29,263,14.5
2014,11,15,16,38,1.01,4.76,4.26,271,14.5
2014,11,15,17,38,0.98,4.76,4.25,259,14.6
2014,11,15,18,8,0.95,4.17,4.17,288,14.7
2014,11,15,18,38,0.92,4,4.02,288,14.8
2014,11,15,19,8,0.95,5,4.23,243,14.8
2014,11,15,19,38,0.86,3.7,4.07,294,14.8
2014,11,15,20,8,0.91,4.55,3.99,256,14.8
2014,11,15,20,38,0.94,4.17,4.08,270,14.7
2014,11,15,21,8,0.98,4.17,4.09,269,14.7
2014,11,15,21,38,0.92,4.17,4.05,273,14.7
2014,11,15,22,8,0.94,4.55,4.1,264,14.7
2014,11,15,22,38,0.9,4.55,4.14,267,14.7
2014,11,15,23,8,0.86,4.35,4.04,273,14.7
2014,11,15,23,38,0.9,4.17,3.99,273,14.7
2014,11,16,0,8,0.9,4.35,3.99,271,14.7
2014,11,16,0,38,0.92,4,4.01,281,14.6
2014,11,16,1,8,0.95,4.35,4.05,269,14.6
2014,11,16,1,38,0.92,4.35,4.12,276,14.4
2014,11,16,2,8,0.95,4.35,4.13,276,14.5
2014,11,16,2,38,0.94,4.55,4.08,274,14.5
2014,11,16,3,8,0.94,4.35,4.13,279,14.5
2014,11,16,3,38,1.03,4.55,4.13,271,14.6
2014,11,16,4,8,1,4.35,4.17,281,14.6
2014,11,16,4,38,0.99,4.35,4.16,286,14.6
2014,11,16,5,8,0.9,4.55,4.25,280,14.6
2014,11,16,5,38,0.89,4.35,4.13,276,14.6
2014,11,16,6,8,0.79,4.17,4.18,283,14.6
2014,11,16,6,38,0.79,3.85,4.27,293,14.6
2014,11,16,7,8,0.77,3.85,4.26,287,14.6
2014,11,16,7,38,0.68,3.85,4.15,280,14.6
2014,11,16,8,8,0.65,4.17,4.22,252,14.6
2014,11,16,8,38,0.67,14.29,4.47,127,14.6
2014,11,16,9,8,0.57,16.67,4.37,134,14.6
2014,11,16,9,38,0.58,11.11,4.68,115,14.6
2014,11,16,10,8,0.58,16.67,4.84,127,14.6
2014,11,16,10,38,0.54,10.53,4.8,124,14.6
2014,11,16,11,8,0.52,15.38,5.15,124,14.6
2014,11,16,11,38,0.53,16.67,5.01,138,14.6
2014,11,16,12,8,0.53,14.29,5.53,127,14.6
2014,11,16,12,38,0.49,15.38,5.13,128,14.6
2014,11,16,13,8,0.48,14.29,5.54,127,14.6
2014,11,16,13,38,0.5,15.38,5.67,128,14.5
2014,11,16,14,8,0.46,16.67,6.08,129,14.5
2014,11,16,14,38,0.46,13.33,5.91,124,14.6
2014,11,16,15,8,0.47,15.38,6.13,132,14.6
2014,11,16,15,38,0.45,15.38,6,125,14.6
2014,11,16,16,8,0.46,15.38,5.87,122,14.6
2014,11,16,16,38,0.55,15.38,4.9,124,14.6
2014,11,16,17,8,0.56,15.38,4.72,136,14.6
2014,11,16,17,38,0.58,15.38,4.81,135,14.6
2014,11,16,18,8,0.62,16.67,4.41,128,14.6
2014,11,16,18,38,0.89,4,3.83,196,14.6
2014,11,16,19,8,0.98,4.35,4.03,203,14.6
2014,11,16,19,38,1.02,4.17,3.97,207,14.6
2014,11,16,20,8,0.98,4.35,4.04,204,14.6
