YY,MM,DD,hh,mm,WVHT_m,DPD_sec,APD_sec,MWD_degT,WTMP_degC
2013,9,13,14,55,1.37,9.09,6.24,180,20
2013,9,13,15,25,1.34,8.33,6.06,183,20.1
2013,9,13,15,55,1.22,9.09,6.02,177,20.1
2013,9,13,16,25,1.34,9.09,6.32,179,20.1
2013,9,13,16,55,1.39,8.33,6.41,176,20.2
2013,9,13,17,25,1.28,8.33,6.18,174,20.2
2013,9,13,17,55,1.29,9.09,6.24,173,20.2
2013,9,13,18,25,1.37,8.33,6.35,180,20.3
2013,9,13,18,55,1.35,8.33,6.33,167,20.4
2013,9,13,19,25,1.29,9.09,6.02,169,20.4
2013,9,13,19,55,1.33,9.09,6.06,177,20.3
2013,9,13,20,25,1.45,9.09,6.05,183,20.3
2013,9,13,20,55,1.49,9.09,5.94,176,20.3
2013,9,13,21,25,1.38,9.09,5.41,172,20.3
2013,9,13,21,55,1.57,9.09,6.2,173,20.3
2013,9,13,22,25,1.46,9.09,6.07,173,20.3
2013,9,13,22,55,1.46,9.09,6.35,176,20.3
2013,9,13,23,25,1.65,9.88,6.72,174,20.3
2013,9,13,23,55,1.37,9.88,6.03,174,20.3
2013,9,14,0,25,1.51,9.88,6.38,174,20.2
2013,9,14,0,55,1.39,9.88,6.31,172,20.2
2013,9,14,1,25,1.35,9.09,6.03,172,20.2
2013,9,14,1,55,1.35,9.09,6.08,176,20.2
2013,9,14,2,25,1.44,9.09,5.95,170,20.1
2013,9,14,2,55,1.39,9.09,5.66,169,20.1
2013,9,14,3,25,1.41,9.09,5.61,166,20.1
2013,9,14,3,55,1.33,9.09,5.23,169,20.1
2013,9,14,4,25,1.45,8.33,5.37,164,20
2013,9,14,4,55,1.52,9.09,5.53,163,20
2013,9,14,5,25,1.5,9.09,5.43,170,20
2013,9,14,5,55,1.59,8.33,5.41,164,20
2013,9,14,6,25,1.51,8.33,5.35,169,20
2013,9,14,6,55,1.53,9.09,5.53,163,19.9
2013,9,14,7,25,1.55,9.09,5.69,162,19.8
2013,9,14,7,55,1.45,9.09,5.39,164,19.8
2013,9,14,8,25,1.37,9.09,5.38,159,19.7
2013,9,14,8,55,1.34,9.09,5.41,157,19.7
2013,9,14,9,25,1.38,9.09,5.48,159,19.5
2013,9,14,9,55,1.28,9.09,5.29,152,19.4
2013,9,14,10,25,1.26,9.09,5.24,153,19.4
2013,9,14,10,55,1.25,8.33,5.07,163,19.4
2013,9,14,11,25,1.27,9.09,5.09,159,19.5
2013,9,14,11,55,1.18,9.88,4.99,145,19.5
2013,9,14,12,25,1.19,9.09,5.11,157,19.5
2013,9,14,12,55,1.18,8.33,5.07,156,19.6
2013,9,14,13,25,1.15,8.33,5.18,164,19.5
2013,9,14,13,55,1.09,8.33,5.19,164,19.6
2013,9,14,14,25,1.06,8.33,5.1,163,19.8
2013,9,14,14,55,1.06,9.09,5.17,148,19.8
2013,9,14,15,25,1.09,9.09,5.32,148,19.8
2013,9,14,15,55,1.1,8.33,5.38,156,19.9
2013,9,14,16,25,1.01,8.33,4.96,156,19.9
2013,9,14,16,55,1.01,7.69,5.26,156,19.9
2013,9,14,17,25,0.98,8.33,5.17,155,19.9
2013,9,14,17,55,0.99,8.33,5.33,146,20
2013,9,14,18,25,1,8.33,5.2,150,20
2013,9,14,18,55,0.99,9.09,4.73,142,20
2013,9,14,19,25,1,7.69,4.68,159,19.9
2013,9,14,19,55,1.03,7.69,4.55,155,19.9
2013,9,14,20,25,1.07,7.69,4.62,163,19.9
2013,9,14,20,55,1.03,7.69,4.34,162,19.9
2013,9,14,21,25,1.04,7.69,4.42,149,19.9
2013,9,14,21,55,1.04,8.33,4.19,146,19.9
2013,9,14,22,25,1.05,7.69,4.32,157,19.9
2013,9,14,22,55,0.99,9.09,4.22,152,19.8
2013,9,14,23,25,0.9,8.33,4.28,142,19.8
2013,9,14,23,55,0.94,9.09,4.28,149,19.8
2013,9,15,0,25,0.92,9.09,4.14,150,19.8
2013,9,15,0,55,0.93,7.69,4.31,156,19.8
2013,9,15,1,25,0.89,7.69,4.32,152,19.8
2013,9,15,1,55,0.88,8.33,3.98,150,19.7
2013,9,15,2,25,0.97,3.57,3.95,319,19.7
2013,9,15,2,55,0.99,4,4.14,309,19.7
2013,9,15,3,25,0.98,4,4.12,314,19.7
2013,9,15,3,55,0.99,8.33,4.35,146,19.6
2013,9,15,4,25,0.87,3.85,4.26,322,19.6
2013,9,15,4,55,0.88,9.09,4.41,149,19.5
2013,9,15,5,25,0.85,9.09,4.62,153,19.5
2013,9,15,5,55,0.83,8.33,4.55,145,19.5
2013,9,15,6,25,0.81,7.14,4.74,155,19.4
2013,9,15,6,55,0.77,7.69,4.57,152,19.3
2013,9,15,7,25,0.76,8.33,4.76,157,19.2
2013,9,15,7,55,0.77,9.09,4.81,163,19.1
2013,9,15,8,25,0.77,8.33,4.84,155,19.2
2013,9,15,8,55,0.76,8.33,4.56,153,19.2
2013,9,15,9,25,0.79,9.09,4.55,159,19.1
2013,9,15,9,55,0.78,9.09,4.47,153,19.1
2013,9,15,10,25,0.74,9.09,4.59,155,19.1
2013,9,15,10,55,0.77,9.09,4.61,156,19.1
2013,9,15,11,25,0.7,9.09,4.25,155,19.1
2013,9,15,12,25,0.7,9.09,4.66,159,19.1
2013,9,15,12,55,0.69,9.09,4.69,159,19.1
2013,9,15,13,25,0.69,9.88,4.92,163,19.1
2013,9,15,13,55,0.65,9.09,4.66,156,19.2
2013,9,15,14,25,0.62,9.09,4.84,152,19.2
2013,9,15,14,55,0.65,7.14,5.1,148,19.2
2013,9,15,15,25,0.62,9.09,5.03,153,19.3
2013,9,15,15,55,0.62,9.88,5.04,156,19.3
2013,9,15,16,25,0.63,9.09,4.65,159,19.4
2013,9,15,16,55,0.69,9.88,5.15,156,19.4
2013,9,15,17,25,0.68,9.09,4.79,152,19.4
2013,9,15,17,55,0.69,9.09,4.68,148,19.4
2013,9,15,18,25,0.66,9.09,4.36,152,19.4
2013,9,15,18,55,0.74,9.09,4.77,155,19.4
2013,9,15,19,25,0.71,9.09,4.84,153,19.4
2013,9,15,19,55,0.68,9.09,4.52,146,19.4
2013,9,15,20,25,0.67,8.33,4.47,146,19.4
2013,9,15,20,55,0.68,9.09,4.28,150,19.3
2013,9,15,21,25,0.7,8.33,4.15,152,19.3
2013,9,15,21,55,0.71,8.33,3.95,149,19.3
2013,9,15,22,25,0.75,3.33,4.05,273,19.3
2013,9,15,22,55,0.72,9.09,4.04,153,19.3
2013,9,15,23,25,0.69,9.88,4.02,156,19.2
2013,9,15,23,55,0.73,9.09,4.02,148,19.2
2013,9,16,0,25,0.68,9.09,4.12,152,19.2
2013,9,16,0,55,0.66,8.33,4.08,157,19.2
2013,9,16,1,25,0.66,3.57,3.93,283,19.2
2013,9,16,1,55,0.68,9.09,4.14,155,19.2
2013,9,16,2,25,0.69,9.09,4.34,157,19.2
2013,9,16,2,55,0.74,8.33,4.19,148,19.2
2013,9,16,3,25,0.74,9.09,4.18,162,19.2
2013,9,16,3,55,0.77,9.09,4.31,166,19.2
2013,9,16,4,25,0.82,9.09,3.99,156,19.2
2013,9,16,5,25,0.89,4,4.12,298,19.2
2013,9,16,5,55,1.02,4,4.21,284,19.1
2013,9,16,6,25,1.06,4.35,4.19,295,19.1
2013,9,16,6,55,1.09,4.35,4.21,284,19.1
2013,9,16,7,25,1.07,4.17,4.29,276,19.1
2013,9,16,7,55,1.14,4.55,4.19,273,19.1
2013,9,16,8,25,1.16,4.76,4.37,269,19.1
2013,9,16,8,55,1.29,5,4.33,271,19.1
2013,9,16,9,25,1.26,5.26,4.42,267,19.1
2013,9,16,9,55,1.24,5.26,4.43,270,19.1
2013,9,16,10,25,1.22,5.26,4.47,270,19.1
2013,9,16,10,55,1.13,5.56,4.26,269,19.1
2013,9,16,11,25,1.05,5,4.29,267,19.1
2013,9,16,11,55,1.15,5.26,4.5,262,19.1
2013,9,16,12,25,1.14,5.26,4.54,262,19.1
2013,9,16,12,55,1.04,5.26,4.45,266,19.1
2013,9,16,13,25,1.09,5,4.52,270,19.1
2013,9,16,13,55,1.02,5.26,4.62,259,19.1
2013,9,16,14,55,1.04,5.88,4.95,260,19.1
2013,9,16,15,25,1.08,5.88,5.03,264,19.1
2013,9,16,15,55,0.96,5.88,4.89,266,19
2013,9,16,16,25,1,6.25,4.66,260,19
2013,9,16,16,55,1,5.88,4.15,266,19
2013,9,16,17,25,1.07,6.25,4.05,264,19
2013,9,16,17,55,1.1,6.25,4.14,269,19
2013,9,16,18,25,1.1,5.88,4.22,269,19
2013,9,16,18,55,1.06,5.88,4.22,269,19
2013,9,16,19,25,1.01,5.88,4.42,269,19
2013,9,16,19,55,0.94,5.88,4.68,269,18.9
2013,9,16,20,25,0.86,5.88,4.68,269,18.9
2013,9,16,20,55,0.87,5.88,4.94,273,18.9
2013,9,16,21,25,0.88,5.88,5.05,269,18.9
2013,9,16,21,55,0.85,5.88,5.02,269,19
2013,9,16,22,25,0.83,5.56,5.09,269,19.1
2013,9,16,22,55,0.85,5.26,5.18,276,19.1
2013,9,16,23,25,0.79,5.88,5.12,274,19
2013,9,16,23,55,0.83,5.56,5.2,271,19
2013,9,17,0,25,0.73,5.56,5.1,266,19
2013,9,17,0,55,0.73,15.38,5.33,155,19
2013,9,17,1,25,0.73,15.38,5.36,157,19
2013,9,17,1,55,0.71,15.38,5.22,160,19
2013,9,17,2,25,0.81,15.38,3.92,149,19
2013,9,17,2,55,1.02,15.38,3.87,164,19
2013,9,17,3,25,1.16,4.17,3.81,28,19
2013,9,17,3,55,1.48,4.55,4.18,28,18.9
2013,9,17,4,25,1.71,5,4.41,29,18.9
2013,9,17,4,55,1.76,5,4.49,28,18.9
2013,9,17,5,25,1.8,5.26,4.45,27,18.8
2013,9,17,5,55,1.74,5,4.49,29,18.7
2013,9,17,6,25,1.85,5.26,4.52,27,18.7
2013,9,17,6,55,1.84,5.56,4.52,22,18.6
2013,9,17,7,25,1.85,5.56,4.59,22,18.6
2013,9,17,7,55,1.95,5.56,4.66,27,18.5
2013,9,17,8,25,1.69,5.88,4.59,28,18.4
2013,9,17,8,55,1.76,5.26,4.6,41,18.4
2013,9,17,9,25,1.97,5.56,4.72,31,18.4
2013,9,17,9,55,1.74,5.26,4.57,52,18.4
2013,9,17,10,25,1.85,5.26,4.58,51,18.3
2013,9,17,10,55,1.64,5.26,4.5,51,18.4
2013,9,17,11,25,1.66,5.26,4.48,38,18.5
2013,9,17,11,55,1.57,4.76,4.49,48,18.7
2013,9,17,12,25,1.71,5.26,4.6,48,18.7
2013,9,17,12,55,1.62,5.26,4.56,60,18.8
2013,9,17,13,25,1.65,5.26,4.64,49,18.8
2013,9,17,13,55,1.63,5.26,4.55,52,18.8
2013,9,17,14,25,1.58,5,4.64,55,18.8
2013,9,17,14,55,1.53,5,4.57,53,18.8
2013,9,17,15,25,1.49,4.76,4.51,44,18.8
2013,9,17,15,55,1.44,4.76,4.4,51,18.8
2013,9,17,16,25,1.4,4.55,4.42,58,18.8
2013,9,17,16,55,1.49,4.76,4.47,67,18.8
2013,9,17,17,25,1.44,5,4.5,84,18.8
2013,9,17,17,55,1.41,4.55,4.37,65,18.8
2013,9,17,18,25,1.4,4.55,4.53,73,18.8
2013,9,17,18,55,1.44,4.55,4.6,69,18.8
2013,9,17,19,25,1.38,4.55,4.61,73,18.8
2013,9,17,19,55,1.41,13.33,4.82,152,18.8
2013,9,17,20,25,1.27,6.25,4.55,127,18.8
2013,9,17,20,55,1.26,5,4.65,104,18.8
2013,9,17,21,25,1.28,5.56,4.7,121,18.8
2013,9,17,21,55,1.19,4.76,4.52,100,18.8
2013,9,17,22,25,1.22,4.76,4.61,107,18.8
2013,9,17,22,55,1.21,12.5,4.63,155,18.8
2013,9,17,23,25,1.23,4,4.62,66,18.8
2013,9,17,23,55,1.15,4.76,4.5,105,18.8
2013,9,18,0,25,1.15,4,4.46,73,18.8
2013,9,18,0,55,1.05,12.5,4.45,150,18.8
2013,9,18,1,25,1.03,12.5,4.67,160,18.7
2013,9,18,1,55,0.96,13.33,4.64,163,18.7
2013,9,18,2,25,0.92,12.5,4.6,159,18.7
2013,9,18,2,55,0.89,13.33,4.53,167,18.7
2013,9,18,3,25,0.95,12.5,4.94,156,18.6
2013,9,18,3,55,0.88,11.76,4.77,163,18.5
2013,9,18,4,25,0.81,13.33,4.98,160,18.5
2013,9,18,4,55,0.83,12.5,5.1,157,18.4
2013,9,18,5,25,0.74,12.5,4.95,159,18.2
2013,9,18,5,55,0.81,12.5,5.83,156,17.9
2013,9,18,6,25,0.71,12.5,5.08,163,17.6
2013,9,18,6,55,0.71,12.5,5.4,164,17.4
2013,9,18,7,25,0.76,13.33,5.51,156,17.1
2013,9,18,7,55,0.79,12.5,5.53,159,17.2
2013,9,18,8,25,0.81,12.5,5.92,162,17.2
2013,9,18,8,55,0.79,12.5,5.68,156,17.2
2013,9,18,9,25,0.84,12.5,5.53,166,17
2013,9,18,9,55,0.8,12.5,5.7,157,17
2013,9,18,10,25,0.79,12.5,5.58,155,17
2013,9,18,10,55,0.83,12.5,5.47,155,17
2013,9,18,11,25,0.81,12.5,5.4,153,17.2
2013,9,18,11,55,0.78,12.5,4.93,157,17.4
2013,9,18,12,25,0.81,12.5,5.2,160,17.7
2013,9,18,12,55,0.8,11.11,5.23,155,17.9
2013,9,18,13,25,0.75,12.5,5.09,149,18
2013,9,18,14,55,0.72,12.5,4.97,160,18.1
2013,9,18,15,25,0.7,12.5,5.04,160,18.2
2013,9,18,15,55,0.67,12.5,5.33,159,18.2
2013,9,18,16,25,0.65,11.76,5.01,160,18.2
2013,9,18,16,55,0.66,12.5,5.43,156,18
2013,9,18,17,25,0.61,12.5,5.6,160,18.2
2013,9,18,17,55,0.65,12.5,5.84,159,18.1
2013,9,18,18,25,0.67,12.5,6.45,159,17.7
2013,9,18,18,55,0.66,12.5,6.53,153,17.6
2013,9,18,19,25,0.71,11.76,6.68,152,17.6
2013,9,18,19,55,0.67,11.11,6.31,152,17.6
2013,9,18,20,25,0.67,11.76,6.54,157,17.6
2013,9,18,23,25,0.69,11.76,5.52,150,17.7
2013,9,18,23,55,0.74,11.76,5.39,152,17.7
2013,9,19,0,25,0.75,11.76,5.23,160,17.7
2013,9,19,0,55,0.78,11.76,5.08,149,17.6
2013,9,19,2,25,0.78,11.11,4.45,155,17.5
2013,9,19,2,55,0.79,11.76,4.71,149,17.5
2013,9,19,3,25,0.77,11.11,4.46,148,17.5
2013,9,19,3,55,0.76,11.76,4.62,153,17.3
2013,9,19,4,25,0.86,11.76,4.97,155,17.2
2013,9,19,4,55,0.81,11.76,4.62,155,17.2
2013,9,19,5,25,0.8,11.11,4.45,152,17.1
2013,9,19,5,55,0.82,11.76,4.29,157,17.1
2013,9,19,6,25,0.87,11.76,4.58,149,17.1
2013,9,19,6,55,0.9,12.5,4.41,159,17
2013,9,19,7,25,0.88,10.53,4.49,164,17
2013,9,19,7,55,0.96,11.76,4.64,153,17.1
2013,9,19,8,25,0.95,11.76,4.37,149,17.3
2013,9,19,8,55,0.98,11.76,4.5,155,17.4
2013,9,19,9,25,1.04,10.53,4.87,150,17.5
2013,9,19,9,55,1.01,11.76,4.61,160,17.6
2013,9,19,10,25,1.04,4.17,4.55,283,17.6
2013,9,19,10,55,1.05,11.76,4.72,159,17.7
2013,9,19,11,25,1.06,4.17,4.5,287,17.6
2013,9,19,11,55,1.05,11.11,4.53,149,17.6
2013,9,19,12,25,1.01,10.53,4.52,148,17.6
2013,9,19,12,55,0.93,12.5,4.44,155,17.6
2013,9,19,13,25,0.94,11.11,4.57,141,17.7
2013,9,19,13,55,0.92,11.76,4.78,152,17.7
2013,9,19,14,25,0.9,11.11,4.79,145,17.7
2013,9,19,14,55,0.91,11.11,4.92,150,17.7
2013,9,19,15,25,0.9,11.76,5.11,148,17.8
2013,9,19,15,55,0.89,11.76,5.06,145,17.9
2013,9,19,16,25,0.85,11.11,4.62,149,17.9
2013,9,19,16,55,0.84,11.11,4.73,149,17.9
2013,9,19,17,25,0.92,11.11,5,149,17.9
2013,9,19,17,55,0.84,11.11,4.54,149,17.9
2013,9,19,18,25,0.94,11.11,4.61,143,17.9
2013,9,19,18,55,1.08,11.11,4.98,150,17.9
2013,9,19,19,25,1.08,10.53,4.88,156,17.8
2013,9,19,19,55,1.09,10.53,4.76,141,17.8
2013,9,19,20,25,1.18,11.11,5.04,149,17.8
2013,9,19,20,55,1.23,11.11,5.19,152,17.7
2013,9,19,21,25,1.17,11.11,4.94,160,17.9
2013,9,19,21,55,1.22,10.53,5.02,157,18
2013,9,19,22,25,1.21,10.53,5.13,156,18
2013,9,19,22,55,1.13,11.11,4.96,153,18.1
2013,9,19,23,25,1.14,10.53,4.99,152,18.1
2013,9,19,23,55,1.11,11.11,5.13,152,18.1
2013,9,20,0,25,1.11,11.11,4.82,152,17.8
2013,9,20,0,55,1.11,11.11,5.06,156,17.7
2013,9,20,1,25,1.07,11.11,4.93,146,17.6
2013,9,20,1,55,1.16,11.11,5.1,146,17.7
2013,9,20,2,25,1.03,10.53,4.74,150,17.6
2013,9,20,2,55,1.11,11.11,5.14,145,17.7
2013,9,20,3,25,1.15,11.11,5.51,149,17.6
2013,9,20,3,55,1.04,11.11,5.64,153,17.6
2013,9,20,4,25,0.97,11.11,5.15,146,17.6
2013,9,20,4,55,1.05,11.11,5.81,155,17.6
2013,9,20,5,25,1.05,11.11,5.81,153,17.7
2013,9,20,5,55,1.08,11.11,6.02,152,18.1
2013,9,20,6,25,0.97,11.11,5.5,156,18
2013,9,20,6,55,1.11,9.88,5.73,141,17.8
2013,9,20,7,25,0.98,11.11,5.48,152,17.7
2013,9,20,7,55,0.97,10.53,5.23,156,17.5
2013,9,20,8,25,1.03,10.53,5.72,148,17.4
2013,9,20,8,55,0.98,11.11,5.85,152,17.1
2013,9,20,9,25,0.98,10.53,5.94,156,17.1
2013,9,20,9,55,0.86,9.88,5.33,152,17.2
2013,9,20,10,25,0.87,10.53,5.62,155,17.3
2013,9,20,10,55,0.88,10.53,5.65,156,17.4
2013,9,20,11,25,0.91,9.88,5.99,153,17.3
2013,9,20,11,55,0.86,10.53,6.05,153,17.2
2013,9,20,12,25,0.99,9.88,6.4,156,17.2
2013,9,20,12,55,0.86,10.53,5.92,157,17.6
2013,9,20,13,25,1.02,10.53,6.67,148,18
2013,9,20,13,55,0.94,10.53,6.04,155,18.1
2013,9,20,14,25,0.94,10.53,6.2,157,18.1
2013,9,20,14,55,0.96,9.88,6.25,156,18.3
2013,9,20,15,25,0.92,9.88,6.19,152,18.4
2013,9,20,15,55,0.85,9.88,5.77,152,18.3
2013,9,20,16,25,0.86,10.53,5.76,150,18.4
2013,9,20,16,55,0.82,9.88,5.74,150,18.6
2013,9,20,17,25,0.78,10.53,5.97,155,18.7
2013,9,20,17,55,0.81,10.53,5.86,157,18.8
2013,9,20,18,25,0.76,10.53,5.72,163,18.9
2013,9,20,18,55,0.75,10.53,5.83,160,19.1
2013,9,20,19,25,0.76,10.53,5.9,146,19.1
2013,9,20,19,55,0.8,9.88,6.4,145,18.5
2013,9,20,20,25,0.66,9.09,5.81,148,18.6
2013,9,20,20,55,0.74,9.88,5.93,153,18.6
2013,9,20,21,25,0.75,9.88,6.12,155,18.4
2013,9,20,21,55,0.81,9.09,6.13,156,18.3
2013,9,20,22,25,0.81,9.88,6.15,155,18.3
2013,9,20,22,55,0.74,9.88,5.69,156,18.3
2013,9,20,23,25,0.71,9.09,5.95,149,18.3
2013,9,20,23,55,0.74,9.88,6,156,18.3
2013,9,21,0,25,0.65,9.09,5.58,150,18.2
2013,9,21,0,55,0.71,10.53,5.71,159,18.2
2013,9,21,1,25,0.68,9.88,5.56,156,18.2
2013,9,21,1,55,0.64,9.09,5.59,153,18.1
2013,9,21,2,25,0.62,9.88,5.28,159,18.1
2013,9,21,2,55,0.66,9.88,5.44,145,18.1
2013,9,21,3,25,0.65,9.09,5.38,152,18
2013,9,21,3,55,0.65,9.09,5.3,148,18
2013,9,21,4,25,0.63,10.53,4.95,150,18
2013,9,21,4,55,0.66,9.88,5.6,143,17.9
2013,9,21,5,25,0.63,9.88,5.36,153,17.8
2013,9,21,5,55,0.55,9.09,5.08,153,17.8
2013,9,21,6,25,0.67,9.88,5.82,159,17.8
2013,9,21,6,55,0.57,9.09,5.08,157,17.7
2013,9,21,7,25,0.66,9.88,5.28,160,17.7
2013,9,21,7,55,0.69,9.88,4.9,150,17.6
2013,9,21,8,25,0.68,9.09,4.92,160,17.6
2013,9,21,8,55,0.68,9.09,4.97,153,17.6
2013,9,21,9,25,0.69,9.09,4.94,156,17.6
2013,9,21,9,55,0.64,9.88,5.06,167,17.5
2013,9,21,10,25,0.75,9.09,5.61,159,17.5
2013,9,21,10,55,0.65,9.09,5.07,157,17.5
2013,9,21,11,25,0.67,9.09,5.18,157,17.5
2013,9,21,11,55,0.69,9.09,5.24,157,17.5
2013,9,21,12,25,0.74,9.09,5.63,157,17.4
2013,9,21,12,55,0.71,9.09,5.33,162,17.5
2013,9,21,13,25,0.75,9.09,5.4,159,17.4
2013,9,21,13,55,0.78,8.33,5.27,155,17.5
2013,9,21,14,25,0.81,9.09,5.1,156,17.5
2013,9,21,14,55,0.79,9.09,5.06,153,17.6
2013,9,21,15,25,0.76,8.33,4.69,156,17.7
2013,9,21,15,55,0.77,8.33,4.73,155,17.7
2013,9,21,16,25,0.77,9.09,4.8,157,17.9
2013,9,21,16,55,0.76,9.09,4.71,156,17.9
2013,9,21,17,25,0.74,9.09,4.58,155,17.9
2013,9,21,17,55,0.69,10.53,4.34,166,18
2013,9,21,18,25,0.68,9.09,4.32,157,18
2013,9,21,18,55,0.74,9.09,4.59,162,18
2013,9,21,19,25,0.72,9.09,4.27,156,18
2013,9,21,19,55,0.7,9.88,4.53,159,18.1
2013,9,21,20,25,0.72,9.88,4.4,152,18.1
2013,9,21,20,55,0.75,9.88,4.52,162,18
2013,9,21,21,25,0.76,9.88,4.2,152,17.9
2013,9,21,21,55,0.75,8.33,4.13,156,17.9
2013,9,21,22,25,0.76,9.09,4.14,159,17.9
2013,9,21,22,55,0.79,10.53,3.93,157,17.9
2013,9,21,23,25,0.85,9.09,4.15,153,17.9
2013,9,21,23,55,0.87,3.85,3.93,218,17.8
2013,9,22,0,25,0.9,9.09,3.93,163,17.7
2013,9,22,0,55,0.94,4.35,3.97,228,17.7
2013,9,22,1,25,0.99,4.35,4,209,17.8
2013,9,22,1,55,1.07,4.17,4,202,17.9
2013,9,22,2,25,1.02,4.55,4.06,218,17.8
2013,9,22,2,55,1.13,4.35,4.13,194,17.7
2013,9,22,3,25,1.19,5,4.27,193,17.7
2013,9,22,3,55,1.19,5.26,4.25,184,17.8
2013,9,22,4,25,1.21,5,4.4,195,17.9
2013,9,22,4,55,1.17,5,4.39,193,17.8
2013,9,22,5,25,1.22,5.26,4.45,187,17.8
2013,9,22,5,55,1.32,5.56,4.41,177,17.8
2013,9,22,6,25,1.37,5.56,4.47,200,17.7
2013,9,22,6,55,1.48,5.56,4.66,190,17.7
2013,9,22,7,25,1.45,5.56,4.61,200,17.7
2013,9,22,7,55,1.5,5.56,4.68,200,17.6
2013,9,22,8,25,1.53,5.56,4.72,187,17.6
2013,9,22,8,55,1.56,5.88,4.72,195,17.6
2013,9,22,9,25,1.55,5.88,4.74,193,17.6
2013,9,22,10,25,1.45,5.88,4.71,191,17.6
2013,9,22,10,55,1.45,5.26,4.56,211,17.6
2013,9,22,11,25,1.51,5.56,4.62,191,17.6
2013,9,22,11,55,1.5,5.56,4.67,197,17.6
2013,9,22,12,25,1.52,5.56,4.73,191,17.6
2013,9,22,12,55,1.42,5.56,4.77,181,17.6
2013,9,22,13,25,1.34,5.26,4.85,200,17.6
2013,9,22,13,55,1.37,5.88,4.76,181,17.6
2013,9,22,14,25,1.41,5.56,4.8,183,17.6
2013,9,22,14,55,1.43,5.56,4.94,198,17.5
2013,9,22,15,25,1.4,5.88,5.04,195,17.6
2013,9,22,15,55,1.44,5.88,5.17,188,17.6
2013,9,22,16,25,1.3,5.88,5.1,184,17.6
2013,9,22,16,55,1.31,5.56,5.23,201,17.7
2013,9,22,17,25,1.25,5.88,5.21,197,17.7
2013,9,22,17,55,1.3,6.25,5.35,187,17.8
2013,9,22,18,25,1.22,5.88,5.31,194,17.9
2013,9,22,18,55,1.26,5.88,5.37,194,18
2013,9,22,19,25,1.24,6.25,5.39,193,18
2013,9,22,19,55,1.28,6.25,5.52,186,18
2013,9,22,20,25,1.22,6.67,5.58,181,18.2
2013,9,22,20,55,1.29,6.25,5.63,180,18.2
2013,9,22,21,25,1.21,6.25,5.52,188,18.2
2013,9,22,21,55,1.27,6.25,5.59,188,18.2
2013,9,22,22,25,1.21,5.88,5.52,198,18.1
2013,9,22,22,55,1.14,6.25,5.33,188,18
2013,9,22,23,25,1.14,6.25,5.13,183,17.9
2013,9,22,23,55,1.3,5.88,5,200,17.9
2013,9,23,0,25,1.32,6.67,4.77,177,17.8
2013,9,23,0,55,1.45,6.25,4.58,184,17.8
2013,9,23,1,25,1.39,4.35,4.5,347,17.7
2013,9,23,1,55,1.65,4.76,4.57,346,17.7
2013,9,23,2,25,1.62,5,4.58,340,17.7
2013,9,23,2,55,1.67,5,4.48,347,17.6
2013,9,23,3,25,1.71,5,4.59,339,17.6
2013,9,23,3,55,1.58,5,4.51,336,17.6
2013,9,23,4,25,1.58,5.26,4.48,329,17.6
2013,9,23,4,55,1.55,4.76,4.39,335,17.5
2013,9,23,5,25,1.63,5,4.49,343,17.5
2013,9,23,5,55,1.65,5.26,4.47,316,17.5
2013,9,23,6,25,1.53,5,4.38,330,17.5
2013,9,23,6,55,1.43,4.76,4.27,340,17.4
2013,9,23,7,25,1.37,4.55,4.29,352,17.3
2013,9,23,7,55,1.33,5,4.3,329,17.3
2013,9,23,8,25,1.36,4.55,4.21,353,17.3
2013,9,23,8,55,1.38,4.55,4.24,347,17.3
2013,9,23,9,25,1.37,4.17,4.13,6,17.2
2013,9,23,9,55,1.41,4.55,4.19,3,17.2
2013,9,23,10,25,1.31,5,4.19,340,17.1
2013,9,23,10,55,1.3,4.76,4.17,1,17.1
2013,9,23,11,25,1.23,4.55,4.25,356,17
2013,9,23,11,55,1.29,4.76,4.33,3,17
2013,9,23,12,25,1.23,4.55,4.22,357,17
2013,9,23,12,55,1.27,4.76,4.37,6,16.9
2013,9,23,13,25,1.25,4.76,4.31,7,16.8
2013,9,23,13,55,1.18,4.76,4.24,10,16.8
2013,9,23,14,25,1.16,4.76,4.28,7,16.8
2013,9,23,14,55,1.09,5,4.26,0,16.8
2013,9,23,15,25,1.1,4.76,4.24,3,16.9
2013,9,23,15,55,1.06,4.76,4.21,3,16.9
2013,9,23,16,25,0.99,4.17,4.05,1,17
2013,9,23,16,55,0.95,4.55,4.07,4,17
2013,9,23,17,25,0.96,4.55,3.96,354,17
2013,9,23,17,55,0.86,4.35,4.04,359,17
2013,9,23,18,25,0.84,4,4.03,1,17.1
2013,9,23,18,55,0.78,3.57,3.86,7,17.1
2013,9,23,19,25,0.8,3.57,3.93,359,17.1
2013,9,23,19,55,0.74,7.69,4.14,150,17.1
2013,9,23,20,25,0.73,7.14,4.12,150,17.1
2013,9,23,20,55,0.73,7.69,3.93,152,17.1
2013,9,23,21,25,0.72,7.69,4.03,149,17.1
2013,9,23,21,55,0.72,10.53,4.15,155,17.1
2013,9,23,22,25,0.72,7.69,4.11,145,17.1
2013,9,23,22,55,0.79,7.69,4.44,145,17.1
2013,9,23,23,25,0.75,8.33,4.38,146,17.1
2013,9,23,23,55,0.77,7.69,4.91,141,17.2
2013,9,24,0,25,0.79,7.14,5.1,145,17.3
